Name,Category,Packaging,Recyclability,Components Used,Carbon_Footprints,Water_Usage_Liters,Sustainability_Score,Sustainability_Level,Sustainable_Alternative
Laptop,Electronics,Plastic,No,Contains organic cotton and colorants,5.689025023135177,192,27.17562410425075,Low,Use bioplastic or glass packaging
Body Lotion,Cosmetics,Bioplastic,Yes,Contains glass and binders,1.18170449220846,57,88.1051148047343,High,Adopt bioplastic materials
Smartwatch,Electronics,Glass,Yes,Contains hemp and eco resin,1.0138691450264492,64,86.04289821492226,High,Encourage glass refill systems
Juice Bottle,Food,Aluminum,Yes,Contains glass and eco resin,9.290807591010136,201,59.57806492848944,Medium,Promote closed-loop aluminum recycling
Umbrella,Daily-use,Metal,Yes,Contains aluminium and starch base,2.4667326378037338,103,78.30694255065802,High,Switch to stainless steel components
Refrigerator,Electronics,Bamboo,Yes,Contains bamboo and adhesives,0.5768961482190085,32,92.34411369590592,High,Use bamboo-based sustainable design
Water Bottle,Daily-use,Metal,Yes,Contains organic cotton and minor additives,2.4613542024897743,101,81.55148893123138,High,Switch to stainless steel components
Nail Polish,Cosmetics,Fabric,Yes,Contains bioplastic and starch base,2.055858624691221,114,79.50531480417925,High,Use organic cotton or hemp fabrics
Pasta,Food,Paper,Yes,Contains bamboo and minor additives,0.95855389946124,53,91.73920820985305,High,Use recycled paper packaging
Smartphone,Electronics,Bamboo,Yes,Contains glass and minor additives,0.2810117396697432,30,96.68057389903944,High,Use bamboo-based sustainable design
Sofa,Furniture,Plastic Film,No,Contains recycled wood and binders,4.868435052629488,199,45.86208885482093,Low,Use organic fabric sofa
Headphones,Electronics,Fabric,Yes,Contains steel and binders,2.040055016342983,117,79.29509709949889,High,Use organic cotton or hemp fabrics
Body Lotion,Cosmetics,Glass,Yes,Contains hemp and binders,1.257278560890776,58,88.56710907124447,High,Encourage glass refill systems
Refrigerator,Electronics,Bioplastic,Yes,Contains bioplastic and starch base,0.5345421183856315,63,92.36875063146746,High,Adopt bioplastic materials
Pasta,Food,Bamboo,Yes,Contains bamboo and adhesives,0.0891120413131341,28,93.26440360347736,High,Use bamboo-based sustainable design
Soap,Cosmetics,Rubber,No,Contains recycled wood and colorants,4.36847660572753,139,36.75889133802937,Low,Replace with natural rubber
Body Lotion,Cosmetics,Aluminum,Yes,Contains glass and binders,9.239402880529742,208,56.85094734353832,Medium,Promote closed-loop aluminum recycling
Air Conditioner,Electronics,Fabric,Yes,Contains glass and minor additives,2.4068811904594565,131,79.84513804809744,High,Use organic cotton or hemp fabrics
Yogurt Cup,Food,Fabric,Yes,Contains bamboo and starch base,2.9374602843752884,118,81.51002744729604,High,Use organic cotton or hemp fabrics
Smartphone,Electronics,Paper,Yes,Contains recycled wood and starch base,1.1413332062448052,46,90.23277613589784,High,Use recycled paper packaging
Laptop,Electronics,Metal,Yes,Contains bioplastic and colorants,1.661028740352438,99,80.06981792419862,High,Switch to stainless steel components
Refrigerator,Electronics,Paper,Yes,Contains aluminium and eco resin,1.0214326641146232,46,88.32827119907469,High,Use recycled paper packaging
Lipstick,Cosmetics,Plastic,No,Contains glass and eco resin,6.162283529275376,162,24.91305549060544,Low,Use bioplastic or glass packaging
Refrigerator,Electronics,Bioplastic,Yes,Contains steel and adhesives,1.162564191764308,62,91.83136767327797,High,Adopt bioplastic materials
Sofa,Furniture,Plastic Film,No,Contains steel and eco resin,5.441816286610544,180,45.7337304684943,Low,Use organic fabric sofa
Milk Carton,Food,Plastic,No,Contains steel and minor additives,6.236084133547136,168,22.908971001829457,Low,Use bioplastic or glass packaging
Milk Carton,Food,Bamboo,Yes,Contains bioplastic and eco resin,0.1667858059190783,29,94.15779232832531,High,Use bamboo-based sustainable design
Oatmeal,Food,Paper,Yes,Contains bamboo and eco resin,1.0733048560232512,47,89.31000456866589,High,Use recycled paper packaging
Umbrella,Daily-use,Bioplastic,Yes,Contains aluminium and minor additives,0.8175803148782459,62,91.28809905174684,High,Adopt bioplastic materials
Juice Bottle,Food,Rubber,No,Contains aluminium and binders,3.6653374878928746,142,34.72300211920896,Low,Replace with natural rubber
Smartwatch,Electronics,Metal,Yes,Contains bamboo and starch base,2.123412019164559,107,77.51550945640707,High,Switch to stainless steel components
Yogurt Cup,Food,Fabric,Yes,Contains recycled wood and starch base,2.1247487239348835,117,78.84978179550167,High,Use organic cotton or hemp fabrics
Air Conditioner,Electronics,Glass,Yes,Contains organic cotton and binders,1.613711168496089,59,89.23540798890626,High,Encourage glass refill systems
Smartphone,Electronics,Bioplastic,Yes,Contains hemp and starch base,1.1627268741972832,54,91.58622694635709,High,Adopt bioplastic materials
Oatmeal,Food,Rubber,No,Contains hemp and minor additives,3.65102430181012,159,35.304181796827216,Low,Replace with natural rubber
Milk Carton,Food,Fabric,Yes,Contains glass and colorants,2.180438895219093,110,77.17249902084761,High,Use organic cotton or hemp fabrics
Notebook,Daily-use,Aluminum,Yes,Contains recycled wood and adhesives,9.148445789814035,182,58.45411734033853,Medium,Promote closed-loop aluminum recycling
Juice Bottle,Food,Plastic,No,Contains bioplastic and adhesives,5.657034618189906,162,28.010497341185907,Low,Use bioplastic or glass packaging
Tablet,Electronics,Fabric,Yes,Contains recycled wood and starch base,2.022806689969988,112,80.14798545072857,High,Use organic cotton or hemp fabrics
Notebook,Daily-use,Glass,Yes,Contains bioplastic and binders,1.48658885383557,56,90.4617797315882,High,Encourage glass refill systems
Pasta,Food,Rubber,No,Contains organic cotton and adhesives,3.561928002821974,140,31.906304129084862,Low,Replace with natural rubber
Milk Carton,Food,Aluminum,Yes,Contains glass and minor additives,9.18633051325557,182,56.51104372100888,Medium,Promote closed-loop aluminum recycling
Headphones,Electronics,Metal,Yes,Contains bioplastic and eco resin,1.952269511426699,109,79.47281159582354,High,Switch to stainless steel components
Smartwatch,Electronics,Paper,Yes,Contains steel and colorants,0.5561083807659071,48,90.72359080674936,High,Use recycled paper packaging
Face Cream,Cosmetics,Glass,Yes,Contains glass and adhesives,0.9769823313830877,59,85.75324811673897,High,Encourage glass refill systems
Air Conditioner,Electronics,Plastic,No,Contains glass and eco resin,6.258888182301437,171,27.2894674787978,Low,Use bioplastic or glass packaging
Tablet,Electronics,Paper,Yes,Contains bioplastic and adhesives,0.6230844091444775,47,90.46376394278178,High,Use recycled paper packaging
LED TV,Electronics,Bioplastic,Yes,Contains bamboo and minor additives,0.951177089941302,54,88.14192958973226,High,Adopt bioplastic materials
Pen,Daily-use,Fabric,Yes,Contains organic cotton and minor additives,2.3404251245197534,124,77.35692837246623,High,Use organic cotton or hemp fabrics
Lipstick,Cosmetics,Plastic,No,Contains aluminium and binders,5.72354957926547,196,27.54273090807669,Low,Use bioplastic or glass packaging
LED TV,Electronics,Plastic,No,Contains aluminium and minor additives,5.70484469703028,167,24.09858888215873,Low,Use bioplastic or glass packaging
Moisturizer,Cosmetics,Aluminum,Yes,Contains recycled wood and minor additives,8.943678114192766,208,56.55448095379761,Medium,Promote closed-loop aluminum recycling
Tablet,Electronics,Metal,Yes,Contains hemp and minor additives,2.2829501060602757,95,81.12542885501793,High,Switch to stainless steel components
Tablet,Electronics,Glass,Yes,Contains steel and colorants,1.3711122012617922,60,87.89393021471184,High,Encourage glass refill systems
Chips,Food,Glass,Yes,Contains steel and colorants,0.8395299924943823,54,86.2870441248621,High,Encourage glass refill systems
Wooden Chair,Furniture,Cardboard,Yes,Contains recycled wood and colorants,2.93907645674425,87,79.83239201065996,Medium,Use bamboo-based chair
Headphones,Electronics,Fabric,Yes,Contains steel and eco resin,2.5464336912115098,123,75.80226417702531,High,Use organic cotton or hemp fabrics
Juice Bottle,Food,Bioplastic,Yes,Contains hemp and starch base,0.9193205451292276,65,92.15586603697226,High,Adopt bioplastic materials
Wooden Chair,Furniture,Cardboard,Yes,Contains hemp and colorants,2.4223102116424555,78,84.81821232375049,Medium,Use bamboo-based chair
Umbrella,Daily-use,Fabric,Yes,Contains glass and starch base,2.1756887281692494,122,78.9715662610357,High,Use organic cotton or hemp fabrics
Cereal Box,Food,Plastic,No,Contains organic cotton and adhesives,6.247214347657565,192,25.29757514962535,Low,Use bioplastic or glass packaging
Nail Polish,Cosmetics,Glass,Yes,Contains hemp and eco resin,1.431534955296533,55,87.08834038780599,High,Encourage glass refill systems
Wooden Chair,Furniture,Cardboard,Yes,Contains steel and adhesives,2.755986719075271,83,84.69240090707513,Medium,Use bamboo-based chair
Soap,Cosmetics,Bioplastic,Yes,Contains recycled wood and eco resin,1.229693046012684,56,87.73766846074497,High,Adopt bioplastic materials
LED TV,Electronics,Glass,Yes,Contains aluminium and eco resin,1.364638830761672,54,86.58029858812186,High,Encourage glass refill systems
Pasta,Food,Fabric,Yes,Contains steel and colorants,2.6836955987920663,129,76.7460628755259,High,Use organic cotton or hemp fabrics
Pen,Daily-use,Plastic,No,Contains glass and adhesives,5.5903092894898885,177,28.01596610316946,Low,Use bioplastic or glass packaging
Tablet,Electronics,Metal,Yes,Contains bioplastic and starch base,2.400624588092493,107,78.9290941443608,High,Switch to stainless steel components
Bookshelf,Furniture,Bioplastic Wrap,Yes,Contains recycled wood and eco resin,1.6693794994583453,75,90.98681484887148,High,Use recycled wood shelf
Smartphone,Electronics,Metal,Yes,Contains recycled wood and starch base,1.560101726958225,98,77.92830559443505,High,Switch to stainless steel components
Refrigerator,Electronics,Bamboo,Yes,Contains bamboo and adhesives,-0.167581362782586,29,96.0475010288078,High,Use bamboo-based sustainable design
Oatmeal,Food,Bamboo,Yes,Contains bioplastic and binders,-0.1873589072424418,29,92.167768297955,High,Use bamboo-based sustainable design
Lipstick,Cosmetics,Glass,Yes,Contains hemp and eco resin,1.413764399688263,56,90.19925545897976,High,Encourage glass refill systems
Water Bottle,Daily-use,Metal,Yes,Contains glass and eco resin,2.392396715394608,91,83.45210069714592,High,Switch to stainless steel components
Yogurt Cup,Food,Metal,Yes,Contains recycled wood and colorants,1.8010191866236926,91,83.20655665194771,High,Switch to stainless steel components
Umbrella,Daily-use,Bioplastic,Yes,Contains organic cotton and binders,0.992261948250824,64,89.49946158699778,High,Adopt bioplastic materials
Sofa,Furniture,Plastic Film,No,Contains organic cotton and starch base,4.842257883253917,204,46.53408896230735,Low,Use organic fabric sofa
Tablet,Electronics,Metal,Yes,Contains hemp and adhesives,2.3756489526688678,90,81.66753498901268,High,Switch to stainless steel components
Air Conditioner,Electronics,Bioplastic,Yes,Contains bioplastic and minor additives,1.1324936936551435,57,86.59474640292598,High,Adopt bioplastic materials
Detergent,Daily-use,Rubber,No,Contains recycled wood and minor additives,4.39107683726394,161,35.37231126239838,Low,Replace with natural rubber
Pen,Daily-use,Aluminum,Yes,Contains organic cotton and starch base,8.8206637284032,181,57.96483701466231,Medium,Promote closed-loop aluminum recycling
Laptop,Electronics,Paper,Yes,Contains glass and adhesives,0.642515257778905,51,90.0381830197928,High,Use recycled paper packaging
Face Cream,Cosmetics,Glass,Yes,Contains recycled wood and adhesives,0.9284762665856742,65,89.79104924623098,High,Encourage glass refill systems
Oatmeal,Food,Aluminum,Yes,Contains steel and starch base,9.340001590866748,199,60.15530905745285,Medium,Promote closed-loop aluminum recycling
Milk Carton,Food,Rubber,No,Contains bamboo and starch base,3.633511314394073,145,31.531509318802883,Low,Replace with natural rubber
Sofa,Furniture,Plastic Film,No,Contains bamboo and colorants,4.877237633223358,180,47.19606914219451,Low,Use organic fabric sofa
Milk Carton,Food,Paper,Yes,Contains bamboo and eco resin,0.4848546935443384,49,90.7600670609393,High,Use recycled paper packaging
Candle,Daily-use,Rubber,No,Contains aluminium and colorants,4.151701872969534,141,35.0343381806945,Low,Replace with natural rubber
Shampoo,Cosmetics,Fabric,Yes,Contains organic cotton and minor additives,2.371315018121833,125,76.83995734008592,High,Use organic cotton or hemp fabrics
Pasta,Food,Plastic,No,Contains glass and adhesives,6.285459039833913,163,27.052170355291107,Low,Use bioplastic or glass packaging
Table,Furniture,Recyclable Paper Wrap,Yes,Contains bioplastic and minor additives,2.893800793876012,102,83.71879947928369,High,Use reclaimed wood table
Bookshelf,Furniture,Bioplastic Wrap,Yes,Contains organic cotton and starch base,2.179125359984824,67,87.18353144384487,High,Use recycled wood shelf
Candle,Daily-use,Plastic,No,Contains recycled wood and eco resin,5.695944075821049,171,25.63000992143142,Low,Use bioplastic or glass packaging
Cereal Box,Food,Bioplastic,Yes,Contains organic cotton and eco resin,0.9315103702136356,54,91.76296096901386,High,Adopt bioplastic materials
Candle,Daily-use,Glass,Yes,Contains bamboo and binders,1.3285394645771738,65,85.8629704873956,High,Encourage glass refill systems
Shampoo,Cosmetics,Glass,Yes,Contains hemp and adhesives,1.434535370584931,54,87.1313898504789,High,Encourage glass refill systems
Bread Loaf,Food,Paper,Yes,Contains organic cotton and colorants,1.050304771032391,45,93.21021449130008,High,Use recycled paper packaging
Milk Carton,Food,Metal,Yes,Contains steel and binders,2.2219420535157277,100,79.70398246619155,High,Switch to stainless steel components
Body Lotion,Cosmetics,Fabric,Yes,Contains recycled wood and adhesives,2.807563156472969,124,77.98383554535638,High,Use organic cotton or hemp fabrics
Air Conditioner,Electronics,Plastic,No,Contains steel and adhesives,5.921929612993872,178,23.347041729387414,Low,Use bioplastic or glass packaging
Bookshelf,Furniture,Bioplastic Wrap,Yes,Contains organic cotton and minor additives,2.28826748032281,67,89.78320905546337,High,Use recycled wood shelf
Pasta,Food,Fabric,Yes,Contains bioplastic and binders,2.360204998612626,116,79.22119469255158,High,Use organic cotton or hemp fabrics
Umbrella,Daily-use,Bamboo,Yes,Contains aluminium and colorants,0.1630124611051445,27,96.87347100996762,High,Use bamboo-based sustainable design
Shampoo,Cosmetics,Plastic,No,Contains steel and starch base,6.205106022627612,171,26.10945506221729,Low,Use bioplastic or glass packaging
Smartwatch,Electronics,Paper,Yes,Contains glass and binders,1.1407356668381952,46,89.35186880279717,High,Use recycled paper packaging
Headphones,Electronics,Paper,Yes,Contains organic cotton and adhesives,0.8886198811575404,53,92.79150042785469,High,Use recycled paper packaging
Moisturizer,Cosmetics,Bioplastic,Yes,Contains organic cotton and colorants,1.1588237555952454,54,90.62145612776,High,Adopt bioplastic materials
Lipstick,Cosmetics,Plastic,No,Contains glass and binders,6.496051311550522,193,24.823327899860992,Low,Use bioplastic or glass packaging
Face Cream,Cosmetics,Fabric,Yes,Contains glass and adhesives,2.544666883574769,131,80.42570174868709,High,Use organic cotton or hemp fabrics
